val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.6061757802963257,0.7350343465805054,0.006663833279162645,3.218557054790225,0.19122137129306793,0.015909451991319656,0.0010000000474974513
0.4768703579902649,0.9401373863220215,0.0017089365283027291,0.8361392571183239,0.760050892829895,0.006101957987993956,0.0010000000474974513
0.03743007406592369,0.9748119115829468,0.0007001669728197157,0.3624361739815584,0.8967626690864563,0.0027983637992292643,0.0010000000474974513
0.08896048367023468,0.9751390218734741,0.0007843493949621916,0.21957838657567103,0.930530846118927,0.0018436152022331953,0.0010000000474974513
0.009766679257154465,0.9807000160217285,0.0005356793408282101,0.17211673603725505,0.9477440714836121,0.0014256674330681562,0.0010000000474974513
0.002233882201835513,0.9790644645690918,0.0005789926508441567,0.12195047140664936,0.9633587598800659,0.0010241152485832572,0.0010000000474974513
0.18111887574195862,0.9483153223991394,0.0013703894801437855,0.11949599766698059,0.9660305380821228,0.000982476631179452,0.0010000000474974513
0.005112770479172468,0.9715407490730286,0.0008356733596883714,0.1087528026807432,0.9662248492240906,0.0009387593017891049,0.0010000000474974513
0.0027566987555474043,0.9655058979988098,0.0008905819267965853,0.08998646472206082,0.9726949334144592,0.000762905809096992,0.0010000000474974513
0.021011363714933395,0.9620543122291565,0.0010410500690340996,0.08355571981894595,0.9742543697357178,0.0007184486603364348,0.0010000000474974513
0.005811448674649,0.9895322322845459,0.0003056921123061329,0.048700681998728124,0.9861323237419128,0.00040729157626628876,0.00010000000474974513
0.01237211562693119,0.9836440682411194,0.0004219460242893547,0.030728823530035598,0.9909669160842896,0.0002603380708023906,0.00010000000474974513
