val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
0.9250156283378601,0.8276087641716003,0.00483792694285512,2.467354327030764,0.3456743061542511,0.013842862099409103,0.0010000000474974513
0.09488034248352051,0.9352306127548218,0.0017648055218160152,0.6535347912451307,0.8037216663360596,0.005099717061966658,0.0010000000474974513
0.024376235902309418,0.9499509334564209,0.001263629412278533,0.35094817271704026,0.8931927680969238,0.002829089527949691,0.0010000000474974513
0.016049372032284737,0.9692509174346924,0.000888149777892977,0.22709984103470746,0.9297731518745422,0.0019293399527668953,0.0010000000474974513
0.08266298472881317,0.977101743221283,0.0006560436449944973,0.1756187500225954,0.9489821791648865,0.0014258497394621372,0.0010000000474974513
0.2960166931152344,0.9528949856758118,0.001188308815471828,0.14573368206471507,0.9585241675376892,0.0011844203108921647,0.0010000000474974513
0.22993139922618866,0.9829898476600647,0.0004573928308673203,0.1279441941275547,0.9610686898231506,0.001071487320587039,0.0010000000474974513
0.029126957058906555,0.9859338998794556,0.0004181498079560697,0.09751718661910803,0.9703033566474915,0.0008112557698041201,0.0010000000474974513
1.5298179278033786e-05,0.9921156167984009,0.00021184833894949406,0.05224256203328171,0.9843511581420898,0.00044012611033394933,0.00010000000474974513
0.0007259921985678375,0.9964017271995544,0.000125012214994058,0.026345504789676785,0.9922391772270203,0.00022882659686729312,0.00010000000474974513
0.038227930665016174,0.995747447013855,0.00013812158431392163,0.02721010021138516,0.9923664331436157,0.00023575597151648253,0.00010000000474974513
0.00046750137698836625,0.9941118955612183,0.0001701110741123557,0.02342379219303968,0.9933724403381348,0.0001980068627744913,0.00010000000474974513
0.0003450597287155688,0.9862610697746277,0.00037240475649014115,0.02681107615824371,0.9913486242294312,0.0002262075140606612,0.00010000000474974513
0.001280115102417767,0.9895322322845459,0.00028453892446123064,0.02023218119378241,0.9949109554290771,0.00015759337111376226,1.0000000656873453e-05
0.0032580900005996227,0.9918220639228821,0.0002355552715016529,0.02079409688282247,0.9938931465148926,0.00017671454406809062,1.0000000656873453e-05
