,precision,recall,f1-score,support
107,0.5714285714285714,0.8,0.6666666666666666,5.0
108,0.5714285714285714,0.6666666666666666,0.6153846153846153,6.0
109,0.8571428571428571,0.6666666666666666,0.75,9.0
110,1.0,1.0,1.0,7.0
111,0.8571428571428571,0.75,0.7999999999999999,8.0
112,1.0,1.0,1.0,7.0
113,0.8571428571428571,0.6,0.7058823529411764,10.0
114,0.8571428571428571,1.0,0.923076923076923,6.0
115,0.5714285714285714,1.0,0.7272727272727273,4.0
116,0.7142857142857143,1.0,0.8333333333333333,5.0
117,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
118,0.7142857142857143,0.625,0.6666666666666666,8.0
119,1.0,1.0,1.0,7.0
120,1.0,0.875,0.9333333333333333,8.0
121,1.0,0.7777777777777778,0.8750000000000001,9.0
accuracy,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.7662337662337663
macro avg,0.7662337662337662,0.7743754638382737,0.7514701502189669,847.0
weighted avg,0.8283015685613088,0.7662337662337663,0.7809973822485656,847.0
