,precision,recall,f1-score,support
001,0.0,0.0,0.0,0.0
002,0.5555555555555556,1.0,0.7142857142857143,5.0
003,0.8888888888888888,0.2962962962962963,0.4444444444444444,27.0
004,0.6666666666666666,0.3157894736842105,0.42857142857142855,19.0
005,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
006,0.1111111111111111,1.0,0.19999999999999998,1.0
007,0.4444444444444444,0.2857142857142857,0.34782608695652173,14.0
008,0.3333333333333333,0.75,0.46153846153846156,4.0
009,1.0,0.42857142857142855,0.6,21.0
010,0.7777777777777778,0.5,0.6086956521739131,14.0
011,0.4444444444444444,0.6666666666666666,0.5333333333333333,6.0
012,0.4444444444444444,0.8,0.5714285714285714,5.0
013,0.0,0.0,0.0,0.0
014,0.8888888888888888,1.0,0.9411764705882353,8.0
015,0.6666666666666666,1.0,0.8,6.0
016,0.4444444444444444,0.8,0.5714285714285714,5.0
017,0.0,0.0,0.0,1.0
018,0.7777777777777778,0.4666666666666667,0.5833333333333334,15.0
019,0.3333333333333333,0.375,0.35294117647058826,8.0
020,0.2222222222222222,1.0,0.3636363636363636,2.0
021,0.6666666666666666,0.75,0.7058823529411765,8.0
022,0.0,0.0,0.0,0.0
023,0.5555555555555556,1.0,0.7142857142857143,5.0
024,1.0,1.0,1.0,9.0
025,0.4444444444444444,0.2857142857142857,0.34782608695652173,14.0
026,0.0,0.0,0.0,0.0
027,0.6666666666666666,0.5454545454545454,0.6,11.0
028,1.0,0.9,0.9473684210526316,10.0
029,0.4444444444444444,0.8,0.5714285714285714,5.0
030,0.3333333333333333,0.75,0.46153846153846156,4.0
031,0.3333333333333333,0.75,0.46153846153846156,4.0
032,0.5555555555555556,0.8333333333333334,0.6666666666666667,6.0
033,0.6666666666666666,0.18181818181818182,0.28571428571428575,33.0
034,0.4444444444444444,0.8,0.5714285714285714,5.0
035,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
036,1.0,0.07894736842105263,0.14634146341463414,114.0
037,0.4444444444444444,0.8,0.5714285714285714,5.0
038,0.5555555555555556,0.29411764705882354,0.3846153846153846,17.0
039,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0
041,0.4444444444444444,1.0,0.6153846153846153,4.0
042,1.0,0.5,0.6666666666666666,18.0
043,0.3333333333333333,1.0,0.5,3.0
044,0.8888888888888888,0.19047619047619047,0.3137254901960784,42.0
045,0.1111111111111111,0.5,0.1818181818181818,2.0
046,0.3333333333333333,0.5,0.4,6.0
047,0.0,0.0,0.0,0.0
048,0.3333333333333333,0.6,0.42857142857142855,5.0
049,0.2222222222222222,1.0,0.3636363636363636,2.0
050,0.4444444444444444,0.5,0.47058823529411764,8.0
051,0.7777777777777778,1.0,0.8750000000000001,7.0
052,1.0,0.0967741935483871,0.17647058823529413,93.0
053,1.0,0.3,0.4615384615384615,30.0
054,1.0,0.34615384615384615,0.5142857142857142,26.0
055,0.8888888888888888,0.6153846153846154,0.7272727272727274,13.0
056,0.7777777777777778,0.4117647058823529,0.5384615384615384,17.0
057,0.2222222222222222,0.2222222222222222,0.2222222222222222,9.0
058,0.0,0.0,0.0,0.0
059,0.0,0.0,0.0,0.0
060,0.3333333333333333,1.0,0.5,3.0
061,0.0,0.0,0.0,0.0
062,1.0,0.391304347826087,0.5625,23.0
063,0.1111111111111111,1.0,0.19999999999999998,1.0
064,0.5555555555555556,0.15625,0.24390243902439024,32.0
065,0.6666666666666666,0.25,0.36363636363636365,24.0
066,0.4444444444444444,0.5714285714285714,0.5,7.0
067,0.2222222222222222,1.0,0.3636363636363636,2.0
068,0.1111111111111111,1.0,0.19999999999999998,1.0
069,0.0,0.0,0.0,0.0
070,0.7777777777777778,0.4666666666666667,0.5833333333333334,15.0
071,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
072,0.1111111111111111,0.5,0.1818181818181818,2.0
073,0.6666666666666666,0.35294117647058826,0.46153846153846156,17.0
074,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
075,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
076,0.0,0.0,0.0,0.0
077,1.0,0.6,0.7499999999999999,15.0
078,0.5555555555555556,1.0,0.7142857142857143,5.0
079,0.0,0.0,0.0,0.0
080,0.0,0.0,0.0,0.0
081,0.0,0.0,0.0,0.0
082,0.4444444444444444,0.8,0.5714285714285714,5.0
083,0.7777777777777778,0.875,0.823529411764706,8.0
084,0.1111111111111111,1.0,0.19999999999999998,1.0
085,0.3333333333333333,0.75,0.46153846153846156,4.0
086,0.0,0.0,0.0,0.0
087,0.2222222222222222,1.0,0.3636363636363636,2.0
088,0.1111111111111111,1.0,0.19999999999999998,1.0
089,0.3333333333333333,1.0,0.5,3.0
090,1.0,0.6923076923076923,0.8181818181818181,13.0
091,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
092,0.8888888888888888,1.0,0.9411764705882353,8.0
093,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
094,0.8888888888888888,0.5333333333333333,0.6666666666666667,15.0
095,0.0,0.0,0.0,1.0
096,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
097,0.1111111111111111,1.0,0.19999999999999998,1.0
098,0.0,0.0,0.0,0.0
099,0.0,0.0,0.0,0.0
100,1.0,0.42857142857142855,0.6,21.0
101,0.1111111111111111,0.2,0.14285714285714285,5.0
102,0.5555555555555556,1.0,0.7142857142857143,5.0
103,1.0,0.45,0.6206896551724138,20.0
104,0.1111111111111111,1.0,0.19999999999999998,1.0
105,0.2222222222222222,1.0,0.3636363636363636,2.0
