,precision,recall,f1-score,support
001,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
002,1.0,1.0,1.0,9.0
003,1.0,1.0,1.0,9.0
004,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
005,0.5555555555555556,0.8333333333333334,0.6666666666666667,6.0
006,1.0,1.0,1.0,9.0
007,0.8888888888888888,1.0,0.9411764705882353,8.0
008,0.4444444444444444,1.0,0.6153846153846153,4.0
009,1.0,0.9,0.9473684210526316,10.0
010,0.7777777777777778,1.0,0.8750000000000001,7.0
011,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
012,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
013,1.0,0.9,0.9473684210526316,10.0
014,1.0,1.0,1.0,9.0
015,1.0,0.8181818181818182,0.9,11.0
016,1.0,0.8181818181818182,0.9,11.0
017,0.7777777777777778,1.0,0.8750000000000001,7.0
018,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
019,1.0,0.6,0.7499999999999999,15.0
020,1.0,0.9,0.9473684210526316,10.0
021,0.8888888888888888,1.0,0.9411764705882353,8.0
022,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
023,1.0,1.0,1.0,9.0
024,1.0,1.0,1.0,9.0
025,1.0,1.0,1.0,9.0
026,0.4444444444444444,0.8,0.5714285714285714,5.0
027,0.5555555555555556,0.625,0.5882352941176471,8.0
028,1.0,1.0,1.0,9.0
029,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
030,0.6666666666666666,1.0,0.8,6.0
031,1.0,1.0,1.0,9.0
032,0.6666666666666666,1.0,0.8,6.0
033,1.0,0.5625,0.72,16.0
034,1.0,1.0,1.0,9.0
035,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
036,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
037,1.0,0.8181818181818182,0.9,11.0
038,0.6666666666666666,1.0,0.8,6.0
039,1.0,1.0,1.0,9.0
040,0.8888888888888888,1.0,0.9411764705882353,8.0
041,1.0,1.0,1.0,9.0
042,1.0,1.0,1.0,9.0
043,1.0,1.0,1.0,9.0
044,1.0,0.6428571428571429,0.782608695652174,14.0
045,0.5555555555555556,1.0,0.7142857142857143,5.0
046,1.0,0.9,0.9473684210526316,10.0
047,0.6666666666666666,1.0,0.8,6.0
048,0.8888888888888888,1.0,0.9411764705882353,8.0
049,1.0,1.0,1.0,9.0
050,1.0,1.0,1.0,9.0
051,1.0,1.0,1.0,9.0
052,1.0,0.9,0.9473684210526316,10.0
053,1.0,0.9,0.9473684210526316,10.0
054,1.0,0.6428571428571429,0.782608695652174,14.0
055,1.0,1.0,1.0,9.0
056,1.0,1.0,1.0,9.0
057,1.0,1.0,1.0,9.0
058,0.8888888888888888,1.0,0.9411764705882353,8.0
059,0.7777777777777778,1.0,0.8750000000000001,7.0
060,1.0,1.0,1.0,9.0
061,0.8888888888888888,1.0,0.9411764705882353,8.0
062,0.8888888888888888,1.0,0.9411764705882353,8.0
063,0.6666666666666666,1.0,0.8,6.0
064,0.7777777777777778,0.4666666666666667,0.5833333333333334,15.0
065,0.7777777777777778,1.0,0.8750000000000001,7.0
066,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
067,1.0,1.0,1.0,9.0
068,0.8888888888888888,1.0,0.9411764705882353,8.0
069,1.0,1.0,1.0,9.0
070,1.0,0.8181818181818182,0.9,11.0
071,1.0,1.0,1.0,9.0
072,0.6666666666666666,0.8571428571428571,0.75,7.0
073,1.0,0.75,0.8571428571428571,12.0
074,1.0,0.6923076923076923,0.8181818181818181,13.0
075,0.7777777777777778,0.875,0.823529411764706,8.0
076,1.0,0.75,0.8571428571428571,12.0
077,0.8888888888888888,1.0,0.9411764705882353,8.0
078,0.8888888888888888,1.0,0.9411764705882353,8.0
079,1.0,0.9,0.9473684210526316,10.0
080,0.7777777777777778,0.875,0.823529411764706,8.0
081,1.0,1.0,1.0,9.0
082,1.0,1.0,1.0,9.0
083,1.0,0.75,0.8571428571428571,12.0
084,0.3333333333333333,1.0,0.5,3.0
085,0.6666666666666666,0.75,0.7058823529411765,8.0
086,0.8888888888888888,1.0,0.9411764705882353,8.0
087,1.0,1.0,1.0,9.0
088,0.6666666666666666,1.0,0.8,6.0
089,1.0,1.0,1.0,9.0
090,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
091,0.7777777777777778,1.0,0.8750000000000001,7.0
092,1.0,1.0,1.0,9.0
093,1.0,0.9,0.9473684210526316,10.0
094,1.0,0.75,0.8571428571428571,12.0
095,0.3333333333333333,0.5,0.4,6.0
096,0.4444444444444444,0.4,0.4210526315789474,10.0
097,1.0,1.0,1.0,9.0
098,1.0,0.9,0.9473684210526316,10.0
099,0.8888888888888888,1.0,0.9411764705882353,8.0
100,1.0,0.75,0.8571428571428571,12.0
101,1.0,0.9,0.9473684210526316,10.0
102,1.0,1.0,1.0,9.0
103,1.0,1.0,1.0,9.0
104,0.8888888888888888,1.0,0.9411764705882353,8.0
105,1.0,1.0,1.0,9.0
106,0.7777777777777778,1.0,0.8750000000000001,7.0
107,1.0,0.9,0.9473684210526316,10.0
108,1.0,1.0,1.0,9.0
109,1.0,1.0,1.0,9.0
