val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.226209044456482,0.810598611831665,0.005550324451178312,2.863993661670588,0.2716284990310669,0.014988468959927559,0.0010000000474974513
0.25724780559539795,0.9146221876144409,0.002258166903629899,0.8011392430688489,0.773664116859436,0.005880391225218773,0.0010000000474974513
0.07277137041091919,0.9339221715927124,0.0017465470591560006,0.4292512740009245,0.8731837868690491,0.0033586041536182165,0.0010000000474974513
0.13619066774845123,0.9699051380157471,0.0008903697598725557,0.27939131049636,0.9176844954490662,0.002246989868581295,0.0010000000474974513
0.014243417419493198,0.9767746329307556,0.0006581336492672563,0.17671579077826882,0.9468193650245667,0.0014423173852264881,0.0010000000474974513
0.008811633102595806,0.978083074092865,0.0006053722463548183,0.16330135964359158,0.950420618057251,0.0013404380297288299,0.0010000000474974513
0.1295047551393509,0.9542034864425659,0.0011435427004471421,0.14743090841379772,0.9552959203720093,0.001258912030607462,0.0010000000474974513
0.20000846683979034,0.9761203527450562,0.0006649362621828914,0.12914205381298585,0.9604893922805786,0.001059329486452043,0.0010000000474974513
0.000528395758010447,0.9609066843986511,0.0010928658302873373,0.13717050314474327,0.9592329263687134,0.0011454236228019,0.0010000000474974513
0.015080960467457771,0.9545305967330933,0.0012782965786755085,0.11046400891283006,0.9662248492240906,0.0009189722477458417,0.0010000000474974513
0.019602375105023384,0.9447170495986938,0.00155423313844949,0.08490924931138329,0.9734897017478943,0.0007202390115708113,0.0010000000474974513
0.004046735819429159,0.9754661321640015,0.0007227407186292112,0.09944859860253429,0.9685750603675842,0.0008627198403701186,0.0010000000474974513
0.011172816157341003,0.9558390378952026,0.0011484078131616116,0.08396929720635365,0.9752349257469177,0.0007026779931038618,0.0010000000474974513
0.2195834368467331,0.9797186851501465,0.0005408565630204976,0.04578283377894558,0.9864899516105652,0.0003917932917829603,0.00010000000474974513
0.0003901562886312604,0.9849525690078735,0.0003980400797445327,0.028103797259518847,0.9912213683128357,0.00023640623840037733,0.00010000000474974513
0.028558043763041496,0.983316957950592,0.0004356235731393099,0.018659464493617352,0.9944020509719849,0.0001494767057010904,0.00010000000474974513
0.0007245177403092384,0.9882237315177917,0.0003222965751774609,0.020893670786442404,0.9943920373916626,0.00016587031132075936,0.00010000000474974513
7.978511712281033e-05,0.9852167963981628,0.000362799153663218,0.016905458168830892,0.9944020509719849,0.00015081468154676259,0.00010000000474974513
0.06030801311135292,0.9829898476600647,0.0004257237014826387,0.015481272410925409,0.9951654076576233,0.00013722630683332682,0.00010000000474974513
0.0013879387406632304,0.986588180065155,0.0003558127791620791,0.01623279376500841,0.9958015084266663,0.0001272841327590868,0.00010000000474974513
0.07695930451154709,0.9905135631561279,0.0002521654823794961,0.013730324077609693,0.9966921210289001,0.00010085585381602868,0.00010000000474974513
0.023462418466806412,0.9869152903556824,0.00036168991937302053,0.011121118913975162,0.9965648651123047,9.86666273092851e-05,0.00010000000474974513
4.42305754404515e-05,0.9878966212272644,0.00035859199124388397,0.015531784471896662,0.9961832165718079,0.00012154760042903945,1.0000000656873453e-05
0.02571878768503666,0.9901864528656006,0.0003157022874802351,0.012754364814060242,0.9963038563728333,0.00010407623631181195,1.0000000656873453e-05
0.04358566552400589,0.9898593425750732,0.0002696290612220764,0.011870442030643509,0.9968193173408508,9.676674380898476e-05,1.0000000656873453e-05
0.06496875733137131,0.9911677837371826,0.00027879411936737597,0.012605904750744716,0.9968193173408508,8.823841926641762e-05,1.0000000656873453e-05
5.113736187922768e-05,0.9868593811988831,0.0003192560689058155,0.009745171705384203,0.9974509477615356,7.589215965708718e-05,1.0000000656873453e-05
4.298950898373732e-06,0.9898593425750732,0.0003124321810901165,0.0075073398871400585,0.9978410005569458,6.260774534894153e-05,1.0000001111620804e-06
0.00032069889130070806,0.9924762845039368,0.0002337664773222059,0.008702342119643469,0.9978333115577698,7.072075095493346e-05,1.0000001111620804e-06
0.0001670131750870496,0.9888780117034912,0.0003255460178479552,0.007040631359734279,0.9980915784835815,5.7835819461615756e-05,1.0000001111620804e-06
0.01597857102751732,0.9918220639228821,0.0002338975900784135,0.00835863690572005,0.9977058172225952,7.011276466073468e-05,1.0000001111620804e-06
0.001313704182393849,0.9911677837371826,0.0002840848464984447,0.006873088911275732,0.9978371262550354,5.871045868843794e-05,1.0000001111620804e-06
0.0038813347928225994,0.9872424006462097,0.0003485750930849463,0.008190796361548345,0.9970790147781372,7.369375816779211e-05,1.000000082740371e-07
0.0028788296040147543,0.9924762845039368,0.0002436424547340721,0.011822314231977025,0.9971960186958313,8.425379928667098e-05,1.000000082740371e-07
