,precision,recall,f1-score,support
001,0.8888888888888888,0.8,0.8421052631578948,10.0
002,0.8888888888888888,1.0,0.9411764705882353,8.0
003,0.4444444444444444,1.0,0.6153846153846153,4.0
004,0.6666666666666666,0.21428571428571427,0.3243243243243243,28.0
005,1.0,0.5,0.6666666666666666,18.0
006,1.0,0.45,0.6206896551724138,20.0
007,0.8888888888888888,1.0,0.9411764705882353,8.0
008,0.2222222222222222,1.0,0.3636363636363636,2.0
009,1.0,0.8181818181818182,0.9,11.0
010,1.0,0.45,0.6206896551724138,20.0
011,0.5555555555555556,0.38461538461538464,0.4545454545454546,13.0
012,1.0,0.5294117647058824,0.6923076923076924,17.0
013,0.0,0.0,0.0,0.0
014,0.6666666666666666,0.8571428571428571,0.75,7.0
015,0.2222222222222222,1.0,0.3636363636363636,2.0
016,1.0,0.8181818181818182,0.9,11.0
017,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
018,0.3333333333333333,0.6,0.42857142857142855,5.0
019,0.5555555555555556,0.35714285714285715,0.43478260869565216,14.0
020,0.0,0.0,0.0,0.0
021,0.3333333333333333,1.0,0.5,3.0
022,0.2222222222222222,1.0,0.3636363636363636,2.0
023,0.7777777777777778,1.0,0.8750000000000001,7.0
024,1.0,0.6923076923076923,0.8181818181818181,13.0
025,0.4444444444444444,1.0,0.6153846153846153,4.0
026,0.6666666666666666,0.42857142857142855,0.5217391304347826,14.0
027,0.4444444444444444,0.5,0.47058823529411764,8.0
028,1.0,1.0,1.0,9.0
029,1.0,1.0,1.0,9.0
030,0.0,0.0,0.0,0.0
031,1.0,0.9,0.9473684210526316,10.0
032,1.0,0.3,0.4615384615384615,30.0
033,1.0,0.5625,0.72,16.0
034,1.0,1.0,1.0,9.0
035,0.7777777777777778,0.25925925925925924,0.3888888888888889,27.0
036,0.4444444444444444,1.0,0.6153846153846153,4.0
037,0.1111111111111111,1.0,0.19999999999999998,1.0
038,0.6666666666666666,0.5,0.5714285714285715,12.0
039,0.1111111111111111,1.0,0.19999999999999998,1.0
040,1.0,0.6428571428571429,0.782608695652174,14.0
041,0.1111111111111111,1.0,0.19999999999999998,1.0
042,0.6666666666666666,1.0,0.8,6.0
043,0.1111111111111111,0.3333333333333333,0.16666666666666666,3.0
044,0.8888888888888888,1.0,0.9411764705882353,8.0
045,0.4444444444444444,0.8,0.5714285714285714,5.0
046,1.0,0.5625,0.72,16.0
047,0.0,0.0,0.0,0.0
048,0.5555555555555556,1.0,0.7142857142857143,5.0
049,1.0,0.8181818181818182,0.9,11.0
050,1.0,0.6428571428571429,0.782608695652174,14.0
051,1.0,0.75,0.8571428571428571,12.0
052,1.0,0.6,0.7499999999999999,15.0
053,1.0,1.0,1.0,9.0
054,0.7777777777777778,0.875,0.823529411764706,8.0
055,1.0,1.0,1.0,9.0
056,1.0,1.0,1.0,9.0
057,0.8888888888888888,0.36363636363636365,0.5161290322580644,22.0
058,1.0,1.0,1.0,9.0
059,0.7777777777777778,1.0,0.8750000000000001,7.0
060,0.0,0.0,0.0,0.0
061,0.0,0.0,0.0,0.0
062,0.7777777777777778,1.0,0.8750000000000001,7.0
063,0.4444444444444444,0.5,0.47058823529411764,8.0
064,0.1111111111111111,1.0,0.19999999999999998,1.0
065,0.0,0.0,0.0,0.0
066,0.5555555555555556,1.0,0.7142857142857143,5.0
067,0.8888888888888888,1.0,0.9411764705882353,8.0
068,0.5555555555555556,1.0,0.7142857142857143,5.0
069,0.0,0.0,0.0,0.0
070,0.7777777777777778,0.875,0.823529411764706,8.0
071,1.0,0.75,0.8571428571428571,12.0
072,0.0,0.0,0.0,0.0
073,0.3333333333333333,1.0,0.5,3.0
074,1.0,1.0,1.0,9.0
075,1.0,0.9,0.9473684210526316,10.0
076,1.0,0.75,0.8571428571428571,12.0
077,1.0,0.5625,0.72,16.0
078,1.0,1.0,1.0,9.0
079,1.0,0.4090909090909091,0.5806451612903226,22.0
080,0.6666666666666666,0.8571428571428571,0.75,7.0
081,1.0,0.6428571428571429,0.782608695652174,14.0
082,1.0,1.0,1.0,9.0
083,1.0,0.9,0.9473684210526316,10.0
084,1.0,0.6428571428571429,0.782608695652174,14.0
085,1.0,0.6,0.7499999999999999,15.0
086,1.0,0.75,0.8571428571428571,12.0
087,1.0,1.0,1.0,9.0
088,1.0,0.42857142857142855,0.6,21.0
089,1.0,0.9,0.9473684210526316,10.0
090,1.0,0.9,0.9473684210526316,10.0
091,1.0,0.6,0.7499999999999999,15.0
092,1.0,1.0,1.0,9.0
093,0.3333333333333333,1.0,0.5,3.0
094,0.8888888888888888,1.0,0.9411764705882353,8.0
095,0.0,0.0,0.0,2.0
096,0.8888888888888888,0.42105263157894735,0.5714285714285714,19.0
097,0.3333333333333333,0.5,0.4,6.0
