val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.3893134593963623,0.6833496689796448,0.0077495570294559,2.6930688002903853,0.310476690530777,0.014268418774008751,0.0010000000474974513
0.1950869858264923,0.9018645882606506,0.002584008499979973,0.7908927952790155,0.7709923386573792,0.005875780247151852,0.0010000000474974513
0.1851496547460556,0.9486424326896667,0.0013969792053103447,0.3697935520853781,0.8936386704444885,0.0029072584584355354,0.0010000000474974513
0.22297993302345276,0.9741576910018921,0.000698688963893801,0.22817841339186185,0.9309160113334656,0.0018464974127709866,0.0010000000474974513
0.22836855053901672,0.9669610857963562,0.0009056358248926699,0.1955804428771439,0.9388040900230408,0.001634415122680366,0.0010000000474974513
0.11616028845310211,0.9502780437469482,0.001400772132910788,0.13854651300466303,0.9555979371070862,0.0011826572008430958,0.0010000000474974513
0.025648128241300583,0.9620543122291565,0.0009352379129268229,0.1383602784723586,0.9552638530731201,0.0011874657357111573,0.0010000000474974513
0.009898069314658642,0.9826627373695374,0.00048788872663863003,0.10731236452857765,0.9685750603675842,0.0008755269809626043,0.0010000000474974513
0.0006354152574203908,0.9816031455993652,0.0005371882580220699,0.08335913792680698,0.9726462960243225,0.0007279017590917647,0.0010000000474974513
0.07906609028577805,0.9767746329307556,0.0005371375009417534,0.11274371253932569,0.9619593024253845,0.0010217893868684769,0.0010000000474974513
0.0022427099756896496,0.9777559638023376,0.0006512062973342836,0.09732732293656648,0.9715012907981873,0.0008013371261768043,0.0010000000474974513
0.0008404663531109691,0.9744848012924194,0.0006497343420051038,0.06833637114647972,0.9801172614097595,0.0005400984082370996,0.0010000000474974513
0.4154180586338043,0.9725220799446106,0.00079224823275581,0.07128644306309584,0.9769719839096069,0.0006192577420733869,0.0010000000474974513
0.08787538856267929,0.9878966212272644,0.0002953343791887164,0.03224786448776049,0.9913486242294312,0.000272447825409472,0.00010000000474974513
0.005986824631690979,0.9908406734466553,0.00028057664167135954,0.02372466003593414,0.9930025339126587,0.00018958700820803642,0.00010000000474974513
