val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.4185925722122192,0.6617599129676819,0.009366767480969429,2.928959892602974,0.22862595319747925,0.015695566311478615,0.0010000000474974513
0.5720746517181396,0.8328426480293274,0.004567283671349287,1.2828305772128905,0.6227735280990601,0.009078841656446457,0.0010000000474974513
0.7025871276855469,0.8907425403594971,0.002817817497998476,0.704885325988674,0.7846056222915649,0.005503766238689423,0.0010000000474974513
0.846178412437439,0.9044815301895142,0.0023805636446923018,0.45144563992251363,0.8594188094139099,0.00370671390555799,0.0010000000474974513
0.05391024798154831,0.9257441759109497,0.001801632228307426,0.3645994825525631,0.8862595558166504,0.0030244162771850824,0.0010000000474974513
0.2076062113046646,0.9371933341026306,0.0018284078687429428,0.2506304998698151,0.9212468266487122,0.002127805957570672,0.0010000000474974513
1.0385429859161377,0.9234543442726135,0.0018576305592432618,0.23369640945178569,0.9255671501159668,0.0019699051044881344,0.0010000000474974513
0.6801826357841492,0.9309780597686768,0.0018957076827064157,0.21399573549120163,0.9325699806213379,0.0018292638706043363,0.0010000000474974513
0.10837747901678085,0.9385676980018616,0.001476014032959938,0.1919614482226837,0.9394401907920837,0.0016427154187113047,0.0010000000474974513
0.9267027974128723,0.941772997379303,0.0014814769383519888,0.13266344447864875,0.957379162311554,0.001140040927566588,0.00010000000474974513
0.00869645457714796,0.9424272179603577,0.0015610156115144491,0.10986210973845953,0.9648854732513428,0.0009611091809347272,0.00010000000474974513
0.46436363458633423,0.9443899393081665,0.0014473715564236045,0.10053713392712237,0.9714504480361938,0.0008644010522402823,0.00010000000474974513
0.02430143393576145,0.9460254907608032,0.0014294988941401243,0.10194971257944757,0.9686309099197388,0.0008738571777939796,0.00010000000474974513
0.06404566764831543,0.9443899393081665,0.0015159413451328874,0.08500150114126279,0.9725974798202515,0.0007389325764961541,0.00010000000474974513
0.030434662476181984,0.9496238231658936,0.0013945900136604905,0.08355040907396195,0.9751908183097839,0.000714292807970196,0.00010000000474974513
0.008443661034107208,0.9496238231658936,0.0013776096748188138,0.08745599863767807,0.9717557430267334,0.0007528437417931855,1.0000000656873453e-05
0.41478511691093445,0.9489696025848389,0.0013914714800193906,0.09347928047676235,0.9704834818840027,0.0008148020715452731,1.0000000656873453e-05
3.973642748178463e-08,0.9490801692008972,0.0014011396560817957,0.07782931085383771,0.9736641049385071,0.0007089926511980593,1.0000000656873453e-05
0.8979280591011047,0.9486424326896667,0.0014031303580850363,0.08038559169744719,0.9739995002746582,0.0007010367116890848,1.0000000656873453e-05
0.2799120843410492,0.9492967128753662,0.0013678002869710326,0.07585557702674081,0.974554717540741,0.0006757952505722642,1.0000000656873453e-05
0.00034603799576871097,0.9542034864425659,0.0013503533555194736,0.07658384348013557,0.9751908183097839,0.0006670764414593577,1.0000000656873453e-05
0.2947084605693817,0.9509322643280029,0.001411012257449329,0.07985157507709843,0.9748091697692871,0.0007060390198603272,1.0000000656873453e-05
0.33449554443359375,0.9564933180809021,0.0013857432641088963,0.07382353257675678,0.9778230786323547,0.0006474887486547232,1.0000001111620804e-06
0.0029731355607509613,0.9568204283714294,0.0013359365984797478,0.08533383095108954,0.972059965133667,0.0007470436976291239,1.0000001111620804e-06
0.0034421905875205994,0.9571475386619568,0.0013502921210601926,0.07610118270900243,0.9755289554595947,0.0006608297699131072,1.0000001111620804e-06
0.07127073407173157,0.95616614818573,0.0013607090804725885,0.08265061195229394,0.9746367335319519,0.0007014313014224172,1.0000001111620804e-06
