val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.0249706506729126,0.6696107387542725,0.008344244211912155,2.8081575326095454,0.259622722864151,0.015242146328091621,0.0010000000474974513
0.1377219706773758,0.9097154140472412,0.0025815407279878855,0.828854937764162,0.7419847249984741,0.006359299179166555,0.0010000000474974513
0.15189194679260254,0.9218187928199768,0.0021226087119430304,0.4146524862800997,0.8690839409828186,0.0033600039314478636,0.0010000000474974513
0.16965559124946594,0.9574746489524841,0.0011606956832110882,0.25142264661629554,0.9232918620109558,0.0020828256383538246,0.0010000000474974513
0.021224811673164368,0.9496238231658936,0.0013786467025056481,0.2151338328514861,0.9355085492134094,0.0017910903552547097,0.0010000000474974513
0.011271320283412933,0.983316957950592,0.00044967420399188995,0.1713325525976942,0.9458015561103821,0.0014543331926688552,0.0010000000474974513
0.12274166941642761,0.9777559638023376,0.0006078581791371107,0.14011498580046014,0.9543716311454773,0.0012199431657791138,0.0010000000474974513
0.012297402136027813,0.9627085328102112,0.0010233245557174087,0.11023266893487599,0.9656488299369812,0.0009621866629458964,0.0010000000474974513
0.0001882594806374982,0.9615637063980103,0.0010903768707066774,0.1257014368142314,0.9614503979682922,0.0010322858579456806,0.0010000000474974513
0.10444376617670059,0.9669610857963562,0.0008604212198406458,0.09456840086960608,0.9707379341125488,0.0008082742569968104,0.0010000000474974513
0.15365396440029144,0.9757932424545288,0.000661042402498424,0.09950853352486291,0.9685750603675842,0.0008658078731968999,0.0010000000474974513
0.004051570780575275,0.9699051380157471,0.0008140484569594264,0.09556594213591092,0.9690288305282593,0.0008356825564987957,0.0010000000474974513
0.05087336525321007,0.9862610697746277,0.0004007109673693776,0.08694820041071491,0.9738379716873169,0.000722497992683202,0.0010000000474974513
0.00042142588063143194,0.9836440682411194,0.0003927228972315788,0.03851610113997589,0.9877644777297974,0.00033011575578711927,0.00010000000474974513
0.027825940400362015,0.986588180065155,0.0003639783535618335,0.023989142971964562,0.993511438369751,0.00019473965221550316,0.00010000000474974513
