val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
0.7641229629516602,0.861629068851471,0.003719138680025935,2.2212773766074774,0.4096692204475403,0.012642903253436089,0.0010000000474974513
0.10145632922649384,0.9434085488319397,0.0014382414519786835,0.5553501504615574,0.8348600268363953,0.004354005213826895,0.0010000000474974513
0.320261687040329,0.9479882121086121,0.001414639176800847,0.3432072760978934,0.8984732627868652,0.002783321077004075,0.0010000000474974513
0.023343760520219803,0.9672881960868835,0.0009297383367083967,0.2134674235605313,0.9349987506866455,0.0017747670644894242,0.0010000000474974513
0.173967644572258,0.9574746489524841,0.0011634835973381996,0.20271872248129086,0.9354962110519409,0.001714380574412644,0.0010000000474974513
0.012296377681195736,0.9803729057312012,0.0005448221927508712,0.1613804285675216,0.9501656889915466,0.0013751786900684237,0.0010000000474974513
0.06835751980543137,0.9774288535118103,0.0006473828107118607,0.12135705545441385,0.9624079465866089,0.0010018172906711698,0.0010000000474974513
0.0036857272498309612,0.9839712381362915,0.0004967993590980768,0.12091000726021459,0.9636132121086121,0.0010140954982489347,0.0010000000474974513
0.0019923513755202293,0.9766754508018494,0.0006676631746813655,0.10078412398477295,0.9686464667320251,0.0008609758806414902,0.0010000000474974513
0.01470824982970953,0.9620543122291565,0.001021374948322773,0.08918250166987232,0.974126935005188,0.0007266627508215606,0.0010000000474974513
0.004174339585006237,0.9842983484268188,0.0004678299301303923,0.09459767933738408,0.9707899689674377,0.0007955179316923022,0.0010000000474974513
0.06741032749414444,0.9829898476600647,0.0005207918584346771,0.07555994775767512,0.9765485525131226,0.0006394211668521166,0.0010000000474974513
0.09138202667236328,0.995747447013855,0.0001407550007570535,0.06971331703601744,0.9796437621116638,0.0005887261359021068,0.0010000000474974513
0.02366594783961773,0.9950932264328003,0.00013035439769737422,0.03365156833912156,0.9905852675437927,0.0002662617771420628,0.00010000000474974513
0.0042424993589520454,0.9964017271995544,8.77309576026164e-05,0.01683884003637046,0.9940203428268433,0.0001570867607370019,0.00010000000474974513
