val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
0.7030352354049683,0.7644749879837036,0.005983289796859026,2.545468587722184,0.3270992338657379,0.014166060835123062,0.0010000000474974513
0.1394343376159668,0.9113510251045227,0.0023379852063953876,0.7581201697192593,0.7743002772331238,0.005764224100857973,0.0010000000474974513
0.017651846632361412,0.9564933180809021,0.001173127326183021,0.369175004286052,0.8864389657974243,0.0030079910065978765,0.0010000000474974513
0.23270434141159058,0.9349035024642944,0.0015949482331052423,0.25260269324908374,0.918846845626831,0.002139938995242119,0.0010000000474974513
0.6776138544082642,0.9303238391876221,0.002019711071625352,0.18138203305946513,0.9440479278564453,0.0015157862799242139,0.0010000000474974513
0.03897080570459366,0.9803729057312012,0.0005401695962063968,0.16823027372714697,0.9486005306243896,0.001406820141710341,0.0010000000474974513
0.01398875005543232,0.981354296207428,0.00048660283209756017,0.12674708788062178,0.960744321346283,0.0010954173048958182,0.0010000000474974513
0.0035701796878129244,0.978083074092865,0.0006388575420714915,0.11201782183549927,0.962722659111023,0.0010067211696878076,0.0010000000474974513
2.2252345388551475e-06,0.96714848279953,0.0009331853361800313,0.10163882297397657,0.967430055141449,0.0008887777221389115,0.0010000000474974513
0.006923334207385778,0.986588180065155,0.000415155227528885,0.09781527013987107,0.9684478640556335,0.0008506359881721437,0.0010000000474974513
0.0005977910477668047,0.9869152903556824,0.000400395569158718,0.09611556197123163,0.9711195826530457,0.0008027436560951173,0.0010000000474974513
0.03550475835800171,0.9816814064979553,0.0005166721530258656,0.0839381289090174,0.9754452705383301,0.0007120444788597524,0.0010000000474974513
0.07191796600818634,0.9649983644485474,0.0009541577310301363,0.07726908009860327,0.9774407148361206,0.0006402857834473252,0.0010000000474974513
0.2987422049045563,0.9905135631561279,0.00020592549117282033,0.0365916108720152,0.9889509677886963,0.00030967750353738666,0.00010000000474974513
0.012873516418039799,0.9924762845039368,0.00019440057803876698,0.023304100903632944,0.9924802184104919,0.00019326234178151935,0.00010000000474974513
