val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.2794817686080933,0.7307817935943604,0.007100417744368315,2.8389793408432684,0.2513994872570038,0.01532911416143179,0.0010000000474974513
0.44119858741760254,0.8246647119522095,0.004255000501871109,1.1553697944971302,0.6551108956336975,0.008421759121119976,0.0010000000474974513
0.6436349153518677,0.8789663314819336,0.0032675990369170904,0.6833131027700019,0.7856234312057495,0.0054421210661530495,0.0010000000474974513
0.7955289483070374,0.9106967449188232,0.002331136493012309,0.4616521307396402,0.8535623550415039,0.0038034114986658096,0.0010000000474974513
0.04424379765987396,0.9100425243377686,0.002316022990271449,0.3898023611051919,0.8801526427268982,0.003203076310455799,0.0010000000474974513
0.27962732315063477,0.8943408727645874,0.0026013441383838654,0.3019879304356388,0.9050890803337097,0.0025367585476487875,0.0010000000474974513
0.6412255764007568,0.9309780597686768,0.002016162034124136,0.26564561266886927,0.9176844954490662,0.0022018500603735447,0.0010000000474974513
0.40273207426071167,0.9120052456855774,0.0021650760900229216,0.23477356864819118,0.9272264838218689,0.001980403671041131,0.0010000000474974513
0.18734823167324066,0.9313403367996216,0.0017966929590329528,0.20900782769543658,0.9349987506866455,0.0017722988268360496,0.0010000000474974513
0.845946192741394,0.9342492818832397,0.0016660656547173858,0.1451098448602227,0.9552162885665894,0.001233924413099885,0.00010000000474974513
0.01712910458445549,0.9319594502449036,0.0016087247058749199,0.13228832487600223,0.9603053331375122,0.0011188159696757793,0.00010000000474974513
1.0173441171646118,0.9303238391876221,0.0017050249734893441,0.11724749573654483,0.9618320465087891,0.0010253117652609944,0.00010000000474974513
0.004716493654996157,0.941772997379303,0.0014497239608317614,0.10710466089681847,0.9642493724822998,0.0009567791130393744,0.00010000000474974513
0.031220469623804092,0.9414458870887756,0.0013923869701102376,0.11630756287928808,0.9624012112617493,0.0010044272057712078,0.00010000000474974513
0.030030932277441025,0.9528949856758118,0.0013337153941392899,0.10929434238184811,0.9642493724822998,0.0009464423055760562,0.00010000000474974513
0.21885283291339874,0.9450441598892212,0.0013523432426154613,0.09754267026537745,0.9703562259674072,0.0008269386598840356,0.00010000000474974513
0.3876535892486572,0.960418701171875,0.0012201968347653747,0.10064083958509085,0.9683206081390381,0.0008745663217268884,0.00010000000474974513
2.8052745619788766e-05,0.9523652791976929,0.0013093367451801896,0.0878236060408533,0.9741730093955994,0.0007404149509966373,1.0000000656873453e-05
0.4099644422531128,0.9525678753852844,0.0012937543215230107,0.08140606237854502,0.9736171364784241,0.0007039798074401915,1.0000000656873453e-05
0.04596790671348572,0.9525678753852844,0.0013067296240478754,0.08021173180717013,0.972773551940918,0.0007298199343495071,1.0000000656873453e-05
7.557609205832705e-05,0.9538763761520386,0.0012808914761990309,0.07825470993508712,0.9738720655441284,0.0006966879591345787,1.0000000656873453e-05
0.11662858724594116,0.9515865445137024,0.0013748506316915154,0.08277692829758879,0.9739185571670532,0.0007172445184551179,1.0000000656873453e-05
0.5130814909934998,0.9525678753852844,0.0013573544565588236,0.09054794804162791,0.9707379341125488,0.0008012322359718382,1.0000001111620804e-06
0.022696148604154587,0.9525678753852844,0.001341518247500062,0.08775639012786318,0.970992386341095,0.0007770073716528714,1.0000001111620804e-06
0.060895707458257675,0.9542034864425659,0.0013129764702171087,0.08478221673788333,0.972773551940918,0.000728586979676038,1.0000001111620804e-06
0.0640847235918045,0.9519136548042297,0.0013621157268062234,0.08682568450714548,0.9721373915672302,0.0007377805304713547,1.0000001111620804e-06
