val_loss,val_accuracy,val_mean_squared_error,loss,accuracy,mean_squared_error,lr
1.069909691810608,0.6866208910942078,0.00822647288441658,2.7542058482424903,0.2659032940864563,0.015055263414978981,0.0010000000474974513
0.26963010430336,0.8364409804344177,0.0042981673032045364,1.1853218720826282,0.6531990766525269,0.008501086384057999,0.0010000000474974513
0.650050938129425,0.8969578146934509,0.0030037842225283384,0.6742975283764853,0.7916030287742615,0.005268903914839029,0.0010000000474974513
0.7567664384841919,0.8770036101341248,0.003162922104820609,0.4512656987257662,0.8552162647247314,0.003745153546333313,0.0010000000474974513
0.21442142128944397,0.9133136868476868,0.0025935745798051357,0.3486211916762961,0.8893129825592041,0.00292691751383245,0.0010000000474974513
0.049305252730846405,0.9162577986717224,0.0022918558679521084,0.3015651761548632,0.9083609580993652,0.0024733729660511017,0.0010000000474974513
1.351431131362915,0.91167813539505,0.002427985891699791,0.24779517927922665,0.9234188199043274,0.0020707480143755674,0.0010000000474974513
0.4992334246635437,0.9087340235710144,0.0024543169420212507,0.2130432205804609,0.9332143664360046,0.0017818171763792634,0.0010000000474974513
0.1872643679380417,0.9090012907981873,0.0026580048725008965,0.2045024358733787,0.9347327947616577,0.0017475401982665062,0.0010000000474974513
1.3244975805282593,0.9120052456855774,0.002491333754733205,0.15161894705880738,0.9521628618240356,0.0012871780199930072,0.0010000000474974513
0.001475458382628858,0.9352306127548218,0.0022713840007781982,0.1201822229263295,0.9617048501968384,0.0010509464191272855,0.00010000000474974513
1.247301459312439,0.9257441759109497,0.00243452750146389,0.10603893354720556,0.9660305380821228,0.0009464584290981293,0.00010000000474974513
0.47927340865135193,0.925089955329895,0.0022936684545129538,0.09793823477307144,0.9695386290550232,0.0008613868849352002,0.00010000000474974513
0.04647168517112732,0.926071286201477,0.0024001114070415497,0.0867008562835507,0.9708651304244995,0.0007689419435337186,0.00010000000474974513
0.09696776419878006,0.9247628450393677,0.0022661141119897366,0.08389645421991072,0.9726462960243225,0.0007411425467580557,0.00010000000474974513
0.10508997738361359,0.9231272339820862,0.002329442650079727,0.07920031669326935,0.9760814309120178,0.000680238357745111,1.0000000656873453e-05
0.6222392916679382,0.924108624458313,0.0023163449950516224,0.08069201106148428,0.9728524088859558,0.0007279161945916712,1.0000000656873453e-05
0.0,0.9231274724006653,0.0023332983255386353,0.07244227633373329,0.974554717540741,0.0006528014200739563,1.0000000656873453e-05
0.8153790235519409,0.9234543442726135,0.0023274801205843687,0.06877354490919306,0.9790076613426208,0.0006025769398547709,1.0000000656873453e-05
0.1721571832895279,0.9234543442726135,0.002299913438037038,0.07184078664843567,0.9760814309120178,0.0006356350495480001,1.0000000656873453e-05
0.0028795399703085423,0.9244357347488403,0.0022352393716573715,0.07649012949786327,0.9760387539863586,0.0006705295527353883,1.0000000656873453e-05
0.114133819937706,0.9263984560966492,0.0022960577625781298,0.09234408622702106,0.9744729399681091,0.0007478991174139082,1.0000000656873453e-05
0.2969593405723572,0.9263984560966492,0.002291205106303096,0.0754581218297544,0.9765485525131226,0.0006509220693260431,1.0000001111620804e-06
0.042916033416986465,0.9277068972587585,0.002262088702991605,0.07566564919631949,0.9748091697692871,0.0006663326639682055,1.0000001111620804e-06
0.23965704441070557,0.9286882281303406,0.0022294220980256796,0.07471478700968658,0.9770992398262024,0.0006562958005815744,1.0000001111620804e-06
0.9487336874008179,0.9270526766777039,0.0022849321831017733,0.07467340035141457,0.9770583510398865,0.00064562150510028,1.0000001111620804e-06
