,precision,recall,f1-score,support
001,0.4444444444444444,0.36363636363636365,0.39999999999999997,11.0
002,0.0,0.0,0.0,0.0
003,0.0,0.0,0.0,0.0
004,0.0,0.0,0.0,2.0
005,0.2222222222222222,0.2,0.2105263157894737,10.0
006,1.0,0.16071428571428573,0.27692307692307694,56.0
007,0.0,0.0,0.0,0.0
008,0.0,0.0,0.0,0.0
009,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
010,0.0,0.0,0.0,0.0
011,0.6666666666666666,0.16216216216216217,0.26086956521739135,37.0
012,0.4444444444444444,0.1111111111111111,0.17777777777777776,36.0
013,0.0,0.0,0.0,0.0
014,0.7777777777777778,0.30434782608695654,0.43750000000000006,23.0
015,0.0,0.0,0.0,9.0
016,0.8888888888888888,0.4,0.5517241379310346,20.0
017,0.0,0.0,0.0,0.0
018,0.2222222222222222,0.2857142857142857,0.25,7.0
019,0.0,0.0,0.0,7.0
020,0.0,0.0,0.0,0.0
021,0.0,0.0,0.0,0.0
022,0.0,0.0,0.0,0.0
023,0.0,0.0,0.0,0.0
024,0.8888888888888888,0.8,0.8421052631578948,10.0
025,0.4444444444444444,0.8,0.5714285714285714,5.0
026,0.0,0.0,0.0,13.0
027,0.0,0.0,0.0,0.0
028,0.6666666666666666,0.75,0.7058823529411765,8.0
029,0.3333333333333333,0.13636363636363635,0.1935483870967742,22.0
030,0.0,0.0,0.0,0.0
031,0.3333333333333333,0.2727272727272727,0.3,11.0
032,0.0,0.0,0.0,1.0
033,0.6666666666666666,0.13636363636363635,0.22641509433962262,44.0
034,0.5555555555555556,1.0,0.7142857142857143,5.0
035,0.6666666666666666,0.17142857142857143,0.27272727272727276,35.0
036,0.0,0.0,0.0,0.0
037,0.0,0.0,0.0,0.0
038,0.0,0.0,0.0,0.0
039,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0
041,0.0,0.0,0.0,0.0
042,0.0,0.0,0.0,0.0
043,0.0,0.0,0.0,0.0
044,0.7777777777777778,0.21212121212121213,0.3333333333333333,33.0
045,0.0,0.0,0.0,0.0
046,0.2222222222222222,0.3333333333333333,0.26666666666666666,6.0
047,0.0,0.0,0.0,0.0
048,0.0,0.0,0.0,0.0
049,1.0,0.17307692307692307,0.29508196721311475,52.0
050,0.0,0.0,0.0,0.0
051,1.0,0.5625,0.72,16.0
052,0.7777777777777778,0.25,0.3783783783783784,28.0
053,0.0,0.0,0.0,0.0
054,0.0,0.0,0.0,4.0
055,0.0,0.0,0.0,0.0
056,1.0,0.15,0.2608695652173913,60.0
057,0.0,0.0,0.0,11.0
058,0.0,0.0,0.0,4.0
059,0.0,0.0,0.0,0.0
060,0.0,0.0,0.0,0.0
061,0.0,0.0,0.0,0.0
062,0.0,0.0,0.0,0.0
063,0.0,0.0,0.0,0.0
064,0.0,0.0,0.0,1.0
065,0.0,0.0,0.0,0.0
